name,place_id,city,county,category,address,website,phone,rating,reviews_count,photo_ref,heat_source,cold_plunge,outdoor,private_rooms
Suaimhneas Saunas,ChIJqYXlzj6bREgRSXQW0XXlBtk,Cork,Cork,Leisure & Fitness,"a2 Blackrock Rd, Dundanion Ct, Ballintemple, Cork, T12 E6E4, Ireland",http://www.instagram.com/suaimhneassaunas,087 635 1100,5.0,5.0,ATCDNfWbhJa6zlIqGuo6jlN1VJmhQqc8NOzueLH5c-WndvWm3pYPwq6tTgfV_PpcbnInR_jRtdxMvi9Z2b3yxyjLd9sapi57xSTapPV8gvPTcFyFG_k_duwXDAIfC9q6U--HPGPdauNUc7IGpGjZmEL-zJX2G-rm-r0UMBqJekapZXUu8QJ7USdZy85ODdEK7CjDSOKb8kN1LLeSBWI8YZ50dVb2vwf8qChv2H5EVPUNAfQ7HBnQO_3yKn2p-AhijtCHsiZteL0wrftkudwXYXMS2O-huMVG_ucyN2U9AUettQDr0QWvHTlNuNiBRSpd6beB4CpotA9XsHcffQnIK7V39-1I_Bk1NISdr7gyRp9UWMmLuD7RNmBzsX84iw0YvrKjPQl_XASfS05hb0UXPDO6KT3oKSYzO8sBrZw_0XLxKHkcVQ,,True,False,False
Sweatscape Sauna,ChIJLxyton07Z0gRXnWQBmh35J8,Co. Meath,Meath,Leisure & Fitness,"Pairc Ui Rís, Piltown Road, Pilltown, Bettystown, Co. Meath, A92 XP60, Ireland",https://sweatscapesauna.as.me/,087 390 6234,5.0,5.0,ATCDNfWOcVpwzgRV3nVMtafEnZEvxD88B_UR9b325Q-2Kqnu2aDPtk7tU7D2uDlaD8y2aYHwWhKreUUyRhvPc_woYYPdonqIHgVQIyM0ihqtkK6YsY-9yqbUSQwBiU4jdSAuW6cHty2kDzxac0Z8Is4wctM3POJ9XRFCP5wwvREBMZWo3F2r1TWef9UiOy9BxeHXKZd0GyNmZAPGaKs7_t6AtrrirOb0hBxGOlAAnM0FtwDtAgXdyaZ5_HBpRudkbFq51ZoUD1fZ5lKrINnqNhnQmK9Ro39_dexp7Jwg9h_Zwk-yCw,Wood,True,False,False
Rossbeigh Sauna,ChIJi7VyqsRbRUgRLL2VtUsOW7U,Co. Kerry,Kerry,Leisure & Fitness,"beach, Rossbeigh, Co. Kerry, V93 YY26, Ireland",,083 159 4949,5.0,5.0,,,True,False,False
Tide Side Sauna,ChIJk7YrzEHFWkgR7sTKgm3aiN8,Ballybunion,Kerry,Dedicated Sauna,"Sandhill Rd, Ballybunnion, Ballybunion, Co. Kerry, Ireland",https://wunderbook-production-mobilewebapp.azurewebsites.net/app/Discover?tenancyName=Tide_Side_Sauna,087 640 5720,5.0,5.0,ATCDNfV2JPlPKd8oOs_erLiHRw8WmNz_mD9eLsLTE774CxiLd_7yczv5c_fo8GE1SuyvYHvCNelq09mG8ppNSRHHGJt3L15dooti-ri7cURPi69o-c3e7heOMX7N3BbmJH3_CCNw6owKviIog5bW0K7p4vEO5HKBDNi7hHAyu2TgrN5SlTMGS4gsqCx7OpetMm80BndVPmWem_LpBkEpSdJ7GKOaohZNZIevMiJ0q_7RYj43GHbGaNGvUEUQ-6pc1X7DPe54IS0fv0YKNXXfPfV0niYm5kB_MjYB-L9TXHHSZJYl5Q,,True,False,False
The Sauna Society,ChIJ8-vXqHifYEgRjZR9f9o9BC8,Monaghan,Cavan,Leisure & Fitness,"Hollywood, Lake Park, Mullatishaughlin, Ballinode, Co. Monaghan, Ireland",http://www.thesaunasociety.ie/,,5.0,3.0,ATCDNfUMsybRBGld0pPL0PqrX2uotu5bJQAVF7p33lG-oE0crH5qfhqepsB6dE2pwC6_qN00qmRw3QTVh6nieB_Fwu3rxKrT2f1Zl-QwquAxsPSFP-Gy7yxRLARL4v0ASOhf2c9FLih0Ym6VrUlx_l_MK1gz9K1jA8FJhYtjqDowwN3Se5WsImt3ik8ROMC9tzrbsqCuQxcC5AXAfonNUafwVEJm1f6J8ILc7IT8gdbVw4ZW4TnA4OMOk_s7VHL23Li0eHkmiH9rgPJxvmlfJsqYUM-Wvf7OLHy4PdfNzNzpoBuztw,,False,False,False
Sauna,ChIJQefekIdvZ0gRiH9lZxeoNZM,Maynooth,Dublin,Leisure & Fitness,"Carton Demesne, Maynooth, Co. Kildare, W23 TD98, Ireland",,,5.0,3.0,,Wood,False,False,False
Skellig Sauna @ St. Finian's Bay,ChIJieuGUgOTT0gRYtkgE-qKYLA,Ballinskelligs,Kerry,Leisure & Fitness,"St. Finian's Bay, Rathkieran, Ballinskelligs, Co. Kerry, Ireland",https://www.skelligsauna.ie/,,5.0,3.0,ATCDNfX6MgWvXyqO3lg7q71WYzG4v5cPA9u8jvpFjT2yQY9Upoejce1SwvOx56FztBMHs8klSHpSlm-laxIwtrFuDe_o6lnO0BS3PeaBP-EPfxj-TA29lWklGeaXI42ElMdt-TBJ6_lDH1RdEpXqt3arRXz8JtPtEJKoYCniySP4wFK8oSsTiyKGtI3BBUmz3dY3PyB4HJjTffkv8v-At41AdHzz3oa5CVN6akmvjbCjfGgwK4YIRtcKXfXzqZjIObM26OC-OPM--qFfm6q2zTbmzYLpgq-9-OXYpczt3l0e1KV4MrUg0Nsb8LbzKpslfDCt_dzldkR9VY9n5MjLlj1abEjyt4OwPS4SmFwUkFHtM_0daTi5E3yE9AnAeGGo6Fth3STq_eG8ZqPhSd2lzM8g-LEwbmmJG-uxIO3cEYXNgZ-yvChQIPV1hteg-VOM1w,Wood,False,False,False
The Sauna @ Lough Boora,ChIJzyy2apZVXEgRgBaWDQZy_bg,Co. Offaly,Offaly,Leisure & Fitness,"Lough Boora Discovery Park, Lea Beg, Blueball, Co. Offaly, R35 K2E7, Ireland",https://calendly.com/the-sauna-at-lough-boora-/shared-sauna-experience,087 138 7812,5.0,3.0,ATCDNfVZr9F9wsOH_1d9MpUNyVvDyCtFKBNfso7mJ6xjzHdOVHr-4d7R9z89BuvwQ6UQI8xIEmCby4yvXG0sJxril_uHMLZHMQVdVrTmBz8jaWr81U8xYyyc-Sl0p0gojZyqpGHSCGtd-H7JwOrxcvp-yYqxBjgg9Kh2iXHMwy83CRPcIKJ_dYl2hpObzQSqlwha0wue6B5tKRG1rZix8WuNKTC_Hstk3sCcWtvPKExZojm2IMHqplpkyvDTkxK9W0w7LLIstR8qBfvpZJo15aOvIrxlx3ja7bRuF1UXWp45LJTqYA,,False,False,False
zenzonesauna,ChIJl0hueEilYEgR-tq5Os20RK0,Monaghan,Cavan,Leisure & Fitness,"Castleblayney Rd, Cornamucklaglass, Co. Monaghan, A75 YA24, Ireland",https://www.zenzonesauna.com/,087 452 8662,5.0,2.0,ATCDNfUA01UIIAoDsSXPqw1hZawmDuMmKHsecmn_8dU9NBjb4oUSK69LYUE6UcyabP6CSVaUBTVk-6D9qRTBuY1cRr6CQeP03aF1DM2zkDBumO6MslcV8W5xE4TJLbRFsFB21FXfAwm2di8FISN4_ea3Fx1XiWkvzVrwf63_wtH9jo6blZ-E8kdFEUwxtBwinjVueefX60w35OA9NMLoUiVRPbkdyfDbHUUaRDYgwQTHfTeeg6OIbHEIL5FmQOhDyA_CCBGXsbUAHq7fzeiadQrl2yYFZkjCfCAbFRsEMWJ7UG-fseiuLm_5uSJ2DaXYam8K-yYm3hVVKTiX4N-a22TwKULI6-G7RjiJUi75VAAluPvY_wcfajvU0EFoU5bvqi0txQcwrgPUu70KS-Re-aa8YAzaAhj6TYrSx-lAokX4ezGoQQ,,False,False,False
SOUL FIRE SAUNAS,ChIJ02d3WfTdYEgR2xHORdiA7_8,52 Armagh Rd,Unknown,Leisure & Fitness,"52 Armagh Rd, Newry BT35 6DN, UK",https://www.instagram.com/soulfiresaunas/,07841 641000,5.0,2.0,ATCDNfXnhIyqkH7Hm1ydcfOUP1g3iwhwdGiYQoiMwDggXYYfq2ug2tVCvhaPHhMj7b1hbFBuU5AStUPsBfFRrjr1-S7CsNn8HAdmZCz4cdHpX5wTWyWTcPzZpUHrcDvWt5TZu0AMzcbEGaXaPzdlyXjIoowDL6z-gfWYoHLV4FyTc03NPL6Ld1baroSlrJ6CPVVgHtVTFIHwu-Fij9GqXX2X4LPCuHb4AW8qe8eOi-5YCuAPU-iXP8MsPlJX-xltGFNvW-Q0g0CVzSnl-wmhvNin-AlBT3ymaVq7KYJEIjmtdx6Plw,Wood,False,True,False
Sauna 66,ChIJXzrrwNYLZ0gREkotFdSWQZk,Templeogue,Wicklow,Leisure & Fitness,"Wellington Ln, Templeogue, Dublin, Ireland",,087 102 5144,5.0,2.0,ATCDNfX3YAE4fOg21gpq6KUMuDcoHIg0zHBcsHYBtoA794BCeWldmv9yR3i9WBy7eq2lUzhzk0YmekqgCzm16A0qJZM2BkutbBHIHN1HXrbIrafHjGaTzrAyNhkH1r6RL7ZmkPVYkT_nvSxDOOZXjpYvNSh8vedfIZfDU7lRkNwMbZfPfJ4kXVxVN71hB09IHcvW5_1zxYAIBrLswQqyV_tMNRneNHKWnyjRO0WwXovzvCVgCRYxE6MubxLmHL43fqH4VplX6hDVNnMay6p_ctdvSJlemzftnm-A5GzOyUiBQ7ihDA,,False,False,False
Live Lagom Sauna,ChIJnTtyT59pXkgRg5JVcaPzDXE,Cavan,Cavan,Dedicated Sauna,"47RX+3R location on N87, Lake Car Park, Brackley, Bawnboy, Co. Cavan, Ireland",https://livelagom.ie/,083 022 5026,5.0,1.0,ATCDNfV0Cd0FTrwoObIvbDLAPms6AKRSe5TD7PcSy1oLpJF_8qGbjZlw-nuDoIShvOw09QiXeG8TyOvqvtmkm4gxit3nhxhjyPHiEhCjfWZDYnBs49TUTHnY1Nd99c12Fh6hy8Zg01FN9byfsbwyCjUyt7H3CbI9GS4nL462HQdC6UnuTxKbUKXiIavm9DjLQbR1wgSSdF7kM7xF3HWYKvx0lSlIiv4vgI1WpB5w5UQ1H0YFNWIMTkirCRrcTeN4Ka0bx6fs5hJNqaznaWF8rN12e7G3m7RR4uiSqOywkLSksFG6rQ,,False,False,False
Sauna,ChIJzXkhNPbrX0gRE3LyC4uYaPU,Letterkenny,Donegal,Leisure & Fitness,"Letterkenny Retail Park, Paddy Harte Rd, Letterkenny, Co. Donegal, Ireland",,,5.0,1.0,,,False,False,False
Sauna In The City,ChIJzYxigLMPZ0gRhTRwvUOlmjo,Dublin,Dublin,Leisure & Fitness,"D2, 50 William St S, Dublin, D02 DE93, Ireland",https://www.saunainthecity.com/,089 211 0376,5.0,1.0,ATCDNfXlTg9Yop1cV8ibgIATa-BStm5GiAKtqi0IXcEcyJF7n7-ofo9VnywdbnYf39a4UjyxzIp3R3em-_wbeYUaSpxqKuohGfAaWVYowekOVAszQIfgfKRdt2AkvRfJtYPK5ot1mKIKAYXoDhd8sCGbb_TU9QAlRu4REnr4DXitiThdxYCQveQii_oESue63OzXkfzrmFCQPfQfYUbL7m2KxNJS9qvCVJlc1BX6VR73eKAJMV27-DYf0tX8sfanOeHQV-wJNfOUvjbVP30c6MWMy-oac9VfWH6ii-BguPeMLo4_BA,,False,False,False
Loyly Sauna,ChIJNaN-QdB1Z0gRuabT2px1F7U,Dublin,Dublin,Leisure & Fitness,"5 Old Belgard Rd, Tallaght, Dublin, D24 WD00, Ireland",https://www.loylysauna.co/,087 035 6077,5.0,1.0,ATCDNfVx1V8RApWzxbfAejnr9WkW9yAysYc0cQ17FArxsafoTe4124k-ETHG8mH8zzKibNfehmORaobcQkxVDJ_uQp6VjJ2F4hIewrcxTUt9U7YHqGqZYsQ4Fd-XAxp0vKf5MhKLefZKq6wtZWgCFxuq2_xmrhd5WiguLeefoRKXmlvn5jJMyzmKKTWUZh_H3Mcma4DiuHhG-P2L4AWHhySgtuu2qBtRB5sEnhFjqM5-mE7IUxyn3VeiEjtlteJRoR2VtARMwAm-QYvofVBilAI8ujId4Uy91eyrfg4gf8nQMD0gFQ,,False,False,False
Obsidian Sauna,ChIJpVzxTAAJZ0gR-_Y4T2uiGos,Mountashton,Dublin,Leisure & Fitness,"Stradbrook Rd, Mountashton, Dublin, Ireland",,,5.0,1.0,ATCDNfXuYkwsBcs3kpsz67IO8QYnHra7QEc6pIZ4Olo_8Zluvd7pQ4hmL-WFd0r6ZBzfDYNMSDYVmz15O2ZkmH21IaK4V0ftcc4fdTlrIq_BxJ25sQRyxxSABuzqAk2K6wPuflzDC4O0Yt3Bc3C3YIZBey9u_YA3nCn6YcNzqxF3rPr6Gvp5LSDzmbhWvO4ei2RoSQn-0iFlb9MIwzTgm_Cqfa3fK5OQV0TAzxJB2a0Q5fcguhb3TFWCOifxUFV0YjcyZlaACKy4dlZyHoCjYvdY1E4zkpUXkkHyGFdgGPZxE0MJWtjRp_2IFqitA8Gd-xPRNDdoUyhI07UV3nYUxhZ-MYt849RimaPu-8TTFOm2FOYyxOjLIfAVscYSljP8ZEQ1Lmu2oep72se6Q8wdJz2K2Vz2EaTAtJimtQWEKMcSo7SilVIi,,False,False,False
Skellig Sauna @ Ballinskelligs Beach,ChIJV4-MTGiRT0gRdX1rxqUeknk,Co. Kerry,Kerry,Leisure & Fitness,"Ballinskelligs beach, Castlecross, Ballinskelligs, Co. Kerry, V23 YT54, Ireland",https://www.skelligsauna.ie/,,5.0,1.0,ATCDNfVUGt_7VwY8FmXpXCJV5JVhIt2yUpVC3zqZcdPbJ69cCZ1ZLRQ6tuuwvJPjjeP6FSSvbEi7H7pAQzPDYmqmkn4bU73K6EI2w5ZElQBJiR_fCMJAqQLwcGRjFIHghLPmPifV8ac1C_-rfG6DQzA-Jqzur--WAky0vhPS5JbgFETugltvr4oveRO8h_l1aV8EBZW8l4DavAMvrn1rpn3EE2ZkPOtH61ICjRChtipnnrqxTjpbB4rjpkm9p8G4C8s9rxBW_kg77Jvvvbf8zKgqUGEcVXzvAiNbBmq6hqCfnyIklP6QrI8l8M8k9eH447RCQs_3vco9VrXNrQ0CTtghYOiojSIDGCNgloNZtgvHoj17bHSZA_nxhogaDZrOrUkhAYMb_pyRmongkcr3cBZOAc-R7JcfKHf9N51V6NqQFF2tHc_pJsYaxVum67CbZRoh,,False,False,False
Woodlands Sauna,ChIJL18IDbSbXUgR79fa2hGw3sw,Co. Offaly,Kildare,Leisure & Fitness,"Rathcobican, Rhode, Co. Offaly, R35 WV78, Ireland",,085 764 7055,5.0,1.0,,Wood,False,False,False
Daymaker Sea Sauna,ChIJITPVbZgxWUgRKjyQffnbVdU,Dugort,Mayo,Leisure & Fitness,"Beach View, Doogort, Dugort, Co. Mayo, Ireland",https://daymakersauna.com/,087 366 7942,5.0,1.0,,,False,False,False
Helios Sauna,ChIJ_WFLOuUJZ0gRmPe23COSzwo,Dublin 14,Dublin,Leisure & Fitness,"4 Main St, Dundrum, Dublin 14, D14 V977, Ireland",https://heliossauna.ie/,085 167 8145,4.9,1051.0,ATCDNfXyri0BNtws83Uux3A9NNAhgEv98URPqAW6NpnHkOtgkugRh8UYkfM6t4CcyjTcszaprQFkUOMRMAFurG04bDaVr0G7yOCw9EA27TLU3cO0OAGrjCJf7wpfL45_b077cpbX8DDdxvwBzdUBs32bLtznQ1CDlXeSZCuWa6UCp5a-6gRKSOy_ZMYPZuAtEbgRdvFge0kGnmsTkJwBYK0WZ_OxRJPWjbph5QS9zfPPRJtBVsw50BdCezDmfCqsMsy_oThXTmsrNkEOq0D40uzFZOtN7KX19oFju__L6hfU3XC4xWo5aoSV6OkzTH2YKcOoUrj2JwY8jh0hGdwwCLvc6mnhRUwEDsqP1t-nzI10kNYgbW-V8Paj9hxaR7aRAyhNsOL7GteatMkA5ZVzsl5PJ-H0xKiaHkLAzaqIisjNePhbvw,Wood,True,False,False
Helios Sauna Cottage,ChIJyV-V3bGpZ0gRbb46dljyF4o,Wicklow,Laois,Leisure & Fitness,"BOWDEN COTTAGE, 92 Strand Rd, Newcourt, Bray, Co. Wicklow, Ireland",https://www.heliossauna.ie/,085 260 2557,4.9,522.0,ATCDNfWtLidEVDSU_vPXfEVT_-KJ3Vz79sHvvHwqLHxHNm1wLiBLL-w8-OKzsGh9f5UjcBZpoheJ1YcPXgrEdrZynxXX-LXxDNFACCCqJ6iA433UczD-9QFaaETwaSoMUtAscucOtF9krG3jkqU2jcF3IuFsTfp2LEi8yCzpHlkkblMs0onOLAYgYQ7XX_MBNRiVAOkUIqmYPFuEc9bw_-a0SUBvnfJ48BiWlsqXityL6cQJceu976l_TkV39DLEXBO9YG0SDJlhvBwpQhHuSlVRNsE5OR2i-i3iKFiRkG7QxqG2vNBh-U_ZQqx44014__t3CRaISKza6r8MFgVhxUV4FAHyqhFb6kPiIs6zHwuHsyeAqqp3p8Agbr75YSiBK37_TS1d9NoKFO_RBYPIrwpyFqe7344nlEiVkh53vyE9YHSgJXFD,,False,False,False
The Hot Box Sauna Rosses Point,ChIJJ0rJ7anDXkgRG2Ssvhto9CU,Sligo,Cavan,Dedicated Sauna,"Deadman’s point, Rosses Upper, Sligo, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.9,511.0,ATCDNfVTsHIHFQDVTxoy46SNBQYRhGq3hP5l_hdPcLD4QMfvLkxkMTbJ0SS6J8J6RU1IBpLJrWlwg51KMZCkLkgsgOFv8PLyqrUJRyRGeH5d2vG8n7jhnNjx2cxQLnZ5FKqDUldJM5JJkaKhqF-qB-XKT1pKnJrcJDYdq0jtS3cqwEQjSvG7VufFfsWeM4JAjm5enf7Ep8wsH6Xb8UjOxy-Hl4OpABkHiSZkXC6aHkWisAHUmCIUutSJ7RTy3ymnoSGUxiZsIWsZJscSILeNwHwrG3-GDyuV-WcepttBnBq40h8kLA,Wood,False,False,False
The Hot Box Sauna Inchicore,ChIJ2cdvoJwNZ0gRwDtfnNQo87o,Dublin,Dublin,Leisure & Fitness,"Goldenbridge Industrial Estate, Tyrconnell Rd, Inchicore, Dublin, D08 EWK2, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.9,479.0,ATCDNfWsrfMg4czBQ2YihN6u_FEC7KLnQr98uYsVCpEPeV6AZw7LRGgBUgtWg0eTf_iWmva84kJ9LM303PuJSh8mZqcEFNpuIZ4AWtNv6m26hRSjq0bHyFZEeJeCuaZ9WVAddxfTP3Ws9V3LbA_OG4AXvrFGxDkXTZRllXmR5KkO5GBBNW7gZBkxVr5um_xajvecEa9bXri7bIO7zj5LK_UCNn5kASomDPfLbqwym8UCGqFdY-Bv2E_Gmr7OzujZmEYP9c1C1Pk1v0M6yo-0gPN00OO9oi9i17JbWAuZkoXNZp_RDA,Wood,False,False,False
The Hot Box Sauna Bective Mill,ChIJmX9FKExFZ0gR1TIXj-4USEc,Navan,Cavan,Dedicated Sauna,"Mill house, Bective, Navan, Co. Meath, C15 H519, Ireland",http://www.thehotboxsauna.ie/,(01) 912 8276,4.9,463.0,ATCDNfX_lmVh8lHstu6560eTljo2T9vhenYDBL5myNRhZCDyBEcSaTeoYMlcpP5yi7gpZ9Ie-Da717RXZM2X1P6D1JMbar5PUbYBstZ123qiYSmXDN8Cn1Y-qqBSJr8FACcPvOM-OCbgpIRrAjaX2Iw0HNforUv5xFtSdiPA-jnntvzwAIoYwBi7OacQ_ZOIiFhCWgy-Mp_bI1DnPi8aV58YYEaVXzA_AI2hZow-kHVCBBOX8qiTL4QwL-q-i-26xcwXOGXIpxzO3l_3FUbyISdxY7qB9Nbv0eHJWrf6_ExWzbWJXw,,True,False,True
Driftwood Sauna,ChIJUS4DgRy7W0gRa0bW1aGYQ5E,An Spidéal,Clare,Leisure & Fitness,"Spiddal Pier, Bohoona East, An Spidéal, Co. Galway, Ireland",http://www.driftwoodsauna.ie/,,4.9,239.0,ATCDNfW-SUf75DQlE4lwAImElCEvtzhKX2aKaNrgxZ_cuV_Ve_B5ZXP3724b3TORUbDz343ZS43J1cYrLNJACjAAEpKMaifogX-8aI7Kr3bi5zlGtGuLTjOz8tdsgeSbI1h0YYMAPLyN4aWImYlMkLZ6VFoJ2UA60y6yz9S8WpVXzSCmHV5C52jZcFjU3dl0fK-caTj0nr2yg0tPT0xCSPxMSezQtwwCa-GYQ1YspwYAUnuQmLmDzw7ETemOsQQDOjc3_JFFzTM1cn2g75bNtHN6qaExAZGhvEbII8ul5AJdCAgaII7DeJe4fvjnm0GjeKngsfWtY_H1Mq92alAoSke-rrEkg9nSkBItY6gLqg1Ev1GhLBKUZfwkZ3FjqEPtETnlONUz9AB-eGSjlHXzLLzTXYzo7zU9AcSFEneDDJnHOUi1yvHZ,Wood,True,False,False
"Wild Wellness, Beach Sauna, Garrettstown, Kinsale, Co Cork",ChIJY9VjCy1hREgRcIZDIWi4TwY,Kinsale,Cork,Leisure & Fitness,"Garretstown beach, Garrettstown, Kinsale, Co. Cork, Ireland",http://wildwellness.ie/,089 438 9844,4.9,210.0,AcnlKN1PA6TEW8vYa-WjBngQn5oT-gE1zQtRdOW1Kw18_DDJG3kkmaUMIZ4_cnWqqEAbmsqPUKLuhup3gdudqFT7WTj-ei6cUviyyGpniJn1j13fgrgH07pvYNmci8OGjpJvin5RXftjvEQyyvnf_9iwCbibKKexQG58OpjPjziLeafQhaASZ7OSXQ36C04gYmGXGxITdlyLRFE4JtUULy1Oj6v0fSzYFWxgCn73fFSlclnIFYrv5Hrybsz1FZg1c_ijwwDkClohJ5yQAALQ45KzCcNg3J7_J4LUoz-Kh4ksU0DCIg,,False,False,False
The Hot Box Sauna Carlingford,ChIJe_IctrnXYEgRsBpBaxlLujg,Carlingford,Cavan,Dedicated Sauna,"North Commons, Liberties Of Carlingford, Carlingford, Co. Louth, Ireland",https://www.thehotboxsauna.ie/,(01) 912 8276,4.9,196.0,AcnlKN2tVji_iVvi6ijTNxP-LKkU7N7J7eQXL-DNRD4greGhc11g6QbV3IR_jL0xTizya0CdnhsNpnPum84xojLMp79Q7UagHoviIlZZwu9TXv6346cUOXaLdgGBjttdjPoIx6Q4yQNlBg6_WTWYzlNbA2yLM6dAhzQVocApYRGI02PqnHwqMS53ac-QN9jIDaeUgZF2otMKuIfR9pxoFtxaMeHTlospg7UiBSouGTGSsNZ-lDHqgkGJkeiH8fOeve2eaSEkNJiEgRKFyuEP1N1nmkYl_IvD676QdmgNpe7tggTxqw,,True,False,False
The Barrel Sauna Greystones,ChIJ5c8nzAmvZ0gR6v7cewe3HqI,Wicklow,Carlow,Leisure & Fitness,"The Boat Yard (beside La Crêperie, Beach Rd, Rathdown Lower, Greystones, Co. Wicklow, Ireland",http://www.thebarrelsauna.ie/,089 415 2690,4.9,180.0,ATCDNfWoqWkch4czsqwHOpQGZyw16tJC4RcQVseP4YgreEPg4zqZi032Ogd-_inzdzUhcKHy-T2IeXUIVXJtqltH9dJDYS7amdCLXFEPA0UpUbR_06ss9ALdiVB5p8czlLE0mirT9M13jEu3Neyz3ZePsGU-GjgHj9gvQ5f-8qlsemLCKF-nvGEaL2MYBwuqZFo95x51SONmvXrRczbLFlXl9hSkL96N5wZs3mNXdRs559aPH5cNtw6Qaxq4uNYIw95D2ZEspgYDXlj-8RNHCzlSmUP5mKPLPr_9YHZCf7Rddsw9ow,,True,True,True
Fad Saoil Saunas Naas,ChIJv8UYTpWDZ0gRleWSkmYqiuU,Naas,Kildare,Leisure & Fitness,"Home & Living, The Elms, Punchestown, Naas, Co. Kildare, W91 V2TT, Ireland",https://fadsaoilsaunas.com/,087 127 5023,4.9,171.0,ATCDNfWhiW0qr0wPiO2PGYeb-odRUj9fxAe2ux5BuMGgLibzAALWqYhbna3OsvkhAsf1ec1Cos-3dkaHj52PP6FIZ1fxg2ZHjR-O_fUHSm9NScO8vr31-d89AYuy2FsWsJvxoZG5YaTLx83vtg2GSISL9CMxUPQ5SeeJkOx_2OcxQrCJ0JD97_1BZI7DRAPZQcGQu7Z_B5W8vINP_Xbt1NrKw48Mx2FQfBLHE2UZEms_FntDcW0BQO7JLBNQOKWrwH92Syj-JzQDE01XrZx9zY10KIMlr6LPdpdkqm_Zw4T1rP_mMxWenNSxTKMcKAGdlj7OBkpZlIxypMSCWQdlUHR_s_xg33T2VItu8wrsxZuW91iEC5kQ9l2-Fpr30AKcQM69XnHyDC8AXRfKuxUHth88OAxBTYGaZFMT-5w9KXFv2EX6_2DAg-GUgFoRatKdpQ,,True,False,False
Helios Sauna Rooftop,ChIJdbzLLMupZ0gRtJz5YfxvDCc,Wicklow,Wicklow,Leisure & Fitness,"6 Strand Rd, Bray, Co. Wicklow, A98 C5D0, Ireland",https://www.heliossauna.ie/,085 269 0885,4.9,158.0,ATCDNfXPcNcwxQn-6QdsFJZR-F3NqOaA1abxYfeAUtr5T4La2MopzIpR4mRG5syvtZK4NS_fzGrj-lNvSmIaSSkG5jSGBDJeF6mpFaQhafRhH1uKXnPzjxpdr269ac-7SDx_e3anKPeJ1sU1br4GMSo3HsTWuhaZR3i3EtQ-TD02gsswnmSMrUpB-BcqgksN4hujqsGgHWhaFvpFu9Dm35P_nr5HRsLNN_imkJdKUjjGUbK47x1F7S7M7p8T6vRJeYY05UoY9n60wQu6dtHnlgOmpJU4lI6y5ebIHG0ydlqhLif8Qv4qS9KY66cb8x_qHI83OGWC7FrqNLXpDwVe8sCYrUJp5AdV8CcAoOycDW4pw4KAGvrFlzpL7sYAWnbth7_lRQWwPC3AxMcMyPbNe6SoqmbghKbn2p9bpo08J-yd_580KQSMBmCMJpEkVDKfjAt6,,True,True,False
The Hot Box Sauna Graiguenamanagh,ChIJZQWcoVJNXUgRMw55AZEv2QM,Kilkenny,Carlow,Leisure & Fitness,"The Quay, Tinnahinch, Graiguenamanagh-Tinnahinch, Co. Kilkenny, R95 X635, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.9,142.0,ATCDNfWr-pSfF7c6sHWhWn1niNYQo0Rxi6SA2HEoEJgZBjQoq1d6Yqd4Ysy7vp8PzWVE7f37f6rFkhQy82nagwXra84ITgobHcSZe8hiYph3YuwOCvNQLbRyjH6TZboLLi8k_C78H90dTVihY8S39HbYoof93B8dDcsV33VBYI9gbPcjbB5taRVqVSgPXTXjVG8J3t7NnZXMBZGQSveCLGAYkmfNYIJMfwbI2mfLRJuQR8YHx7eNyWbej3V2xf2qqQFF20xAjs-2Lx0HpJ1l0ybnUfI716jDR6XXJfJP3U9h7EyBmQ,,True,False,False
Tinteán Sauna,ChIJ028I_s2dZ0gRHa2ZKCGjYZU,Wicklow,Wicklow,Leisure & Fitness,"Burgage More, Blessington, Co. Wicklow, W91 HFX3, Ireland",https://tinteansauna.ie/,085 187 0379,4.9,102.0,ATCDNfVoF-HG9qprzGYAyGQqIjCDpPRts4CPPfnTY7CSOcMdIe2I-BfJGB3IWr3NjCef-jHrnDJg960-f-adFKSjI58Z2RUFm9x3OBsQ-BaZc_YCXWRmflt09UPtfgpzzBuoiXJA2RcGk2Cp0D5nFCQK8J2r_qV619zgoC7fvKBuhV7OGys0-XMkd6hFHa3B9cMKroYcx_cXnuO5qdf9Ch7tyMuEZcX-z-K0UrYO9g9ZQwajDU0yqRykoHjhC_rH3vP-RRwoXGYZ_twL5VKoEBqXrdhK-jiAhYoXICXPNiSv6Xv3QQ,Wood,True,False,False
